Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
orsa, PRJNA552775, SRR9644941, treated, xanthomonas-oryzae(BAI11), 1, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644942, treated, xanthomonas-oryzae(BLS256), 1, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644944, control, xanthomonas-oryzae(BAI11):xanthomonas-oryzae(BLS256):xanthomonas-oryzae(MAI1), 1, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644945, treated, xanthomonas-oryzae(MAI1), 1, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644946, treated, xanthomonas-oryzae(BLS256), 2, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644948, treated, xanthomonas-oryzae(BAI11), 2, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644949, control, xanthomonas-oryzae(BAI11):xanthomonas-oryzae(BLS256):xanthomonas-oryzae(MAI1), 2, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644951, treated, xanthomonas-oryzae(MAI1), 2, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644952, control, xanthomonas-oryzae(BAI11):xanthomonas-oryzae(BLS256):xanthomonas-oryzae(MAI1), 3, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644953, treated, xanthomonas-oryzae(BLS256), 3, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644954, treated, xanthomonas-oryzae(MAI1), 3, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
orsa, PRJNA552775, SRR9644955, treated, xanthomonas-oryzae(BAI11), 3, L.0, T.0, Nipponbare, leaves, 4w, G.0, single
