Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
orsa, PRJNA756698, SRR15598268, control, rsv, 1, L.0, 0h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15602291, control, rsv, 2, L.0, 0h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15602359, control, rsv, 3, L.0, 0h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15602398, treated, rsv, 1, L.0, 3h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15602710, treated, rsv, 2, L.0, 3h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15603311, treated, rsv, 3, L.0, 3h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15604097, treated, rsv, 1, L.0, 10h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15604791, treated, rsv, 2, L.0, 10h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15605460, treated, rsv, 3, L.0, 10h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15605612, treated, rsv, 1, L.0, 22h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15605627, treated, rsv, 2, L.0, 22h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15606876, treated, rsv, 3, L.0, 22h, Ziyu44, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15607374, control, rsv, 1, L.0, 0h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15614324, control, rsv, 2, L.0, 0h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15614339, control, rsv, 3, L.0, 0h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15615979, treated, rsv, 1, L.0, 3h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR15616148, treated, rsv, 2, L.0, 3h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR16308508, treated, rsv, 3, L.0, 3h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR16311537, treated, rsv, 1, L.0, 10h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR16311780, treated, rsv, 2, L.0, 10h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR16311781, treated, rsv, 3, L.0, 10h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR16311872, treated, rsv, 1, L.0, 22h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR16311961, treated, rsv, 2, L.0, 22h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
orsa, PRJNA756698, SRR16312782, treated, rsv, 3, L.0, 22h, Jiangnanxiangnuo, leaves, four-leaf-stage, G.0, single
