Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
glma, PRJNA549956, SRR9599825, control, fusarium-virgliforme, 3, L.0, 0d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599826, control, fusarium-virgliforme, 3, L.0, 2d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599829, control, fusarium-virgliforme, 3, L.0, 10d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599830, control, fusarium-virgliforme, 3, L.0, 14d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599831, control, fusarium-virgliforme, 2, L.0, 14d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599832, control, fusarium-virgliforme, 2, L.0, 10d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599833, control, fusarium-virgliforme, 1, L.0, 7d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599834, control, fusarium-virgliforme, 1, L.0, 4d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599835, control, fusarium-virgliforme, 1, L.0, 14d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599836, control, fusarium-virgliforme, 1, L.0, 10d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599837, control, fusarium-virgliforme, 2, L.0, 2d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599838, control, fusarium-virgliforme, 2, L.0, 0d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599839, control, fusarium-virgliforme, 2, L.0, 7d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599840, control, fusarium-virgliforme, 2, L.0, 4d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599841, treated, fusarium-virgliforme, 2, L.0, 4d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599842, treated, fusarium-virgliforme, 2, L.0, 7d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599843, treated, fusarium-virgliforme, 1, L.0, 0d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599844, treated, fusarium-virgliforme, 1, L.0, 2d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599845, treated, fusarium-virgliforme, 1, L.0, 4d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599846, treated, fusarium-virgliforme, 1, L.0, 7d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599847, treated, fusarium-virgliforme, 1, L.0, 10d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599848, treated, fusarium-virgliforme, 1, L.0, 14d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599849, treated, fusarium-virgliforme, 2, L.0, 0d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599850, treated, fusarium-virgliforme, 2, L.0, 2d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599852, control, fusarium-virgliforme, 1, L.0, 0d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599853, control, fusarium-virgliforme, 1, L.0, 2d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599854, treated, fusarium-virgliforme, 3, L.0, 4d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599855, treated, fusarium-virgliforme, 3, L.0, 7d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599856, treated, fusarium-virgliforme, 3, L.0, 10d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599857, treated, fusarium-virgliforme, 3, L.0, 14d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599858, treated, fusarium-virgliforme, 2, L.0, 10d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599859, treated, fusarium-virgliforme, 2, L.0, 14d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599860, treated, fusarium-virgliforme, 3, L.0, 0d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599861, treated, fusarium-virgliforme, 3, L.0, 2d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599862, control, fusarium-virgliforme, 3, L.0, 4d, Sloan, root, D.0, G.0, single
glma, PRJNA549956, SRR9599863, control, fusarium-virgliforme, 3, L.0, 7d, Sloan, root, D.0, G.0, single
