Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
trae, PRJNA450866, SRR7031033, control, drought, 1, L.0, 0d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031036, control, drought, 2, L.0, 0d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031039, control, drought, 3, L.0, 0d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031042, control, drought, 4, L.0, 0d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031045, treated, drought, 1, 37°C, 0d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031048, treated, drought, 2, 37°C, 0d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031051, treated, drought, 3, 37°C, 0d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031054, treated, drought, 4, 37°C, 0d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031057, control, drought, 1, L.0, 1d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031060, control, drought, 2, L.0, 1d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031063, control, drought, 3, L.0, 1d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031066, control, drought, 4, L.0, 1d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031069, treated, drought, 1, 37°C, 1d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031072, treated, drought, 2, 37°C, 1d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031075, treated, drought, 3, 37°C, 1d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031078, treated, drought, 4, 37°C, 1d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031081, control, drought, 1, L.0, 4d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031084, control, drought, 2, L.0, 4d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031087, control, drought, 3, L.0, 4d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031090, control, drought, 4, L.0, 4d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031093, treated, drought, 1, 37°C, 4d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031096, treated, drought, 2, 37°C, 4d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031099, treated, drought, 3, 37°C, 4d, Chinese-Spring, leaves, D.0, G.0, single
trae, PRJNA450866, SRR7031102, treated, drought, 4, 37°C, 4d, Chinese-Spring, leaves, D.0, G.0, single
