Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
glma, PRJNA383846, SRR5886550, treated, soybean-cyst-nematode, 3, 3000eggs/100cm^3, 35d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886551, treated, soybean-cyst-nematode, 2, 3000eggs/100cm^3, 35d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886552, treated, soybean-cyst-nematode, 1, 3000eggs/100cm^3, 35d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886553, treated, soybean-cyst-nematode, 3, 3000eggs/100cm^3, 7d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886554, treated, soybean-cyst-nematode, 2, 3000eggs/100cm^3, 7d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886555, treated, soybean-cyst-nematode, 1, 3000eggs/100cm^3, 7d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886556, control, soybean-cyst-nematode, 3, L.0, 35d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886557, control, soybean-cyst-nematode, 2, L.0, 35d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886558, control, soybean-cyst-nematode, 2, L.0, 7d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886559, control, soybean-cyst-nematode, 1, L.0, 7d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886560, treated, soybean-cyst-nematode, 3, 3000eggs/100cm^3, 35d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886561, treated, soybean-cyst-nematode, 2, 3000eggs/100cm^3, 35d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886562, control, soybean-cyst-nematode, 2, L.0, 7d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886563, control, soybean-cyst-nematode, 1, L.0, 7d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886564, treated, soybean-cyst-nematode, 2, 3000eggs/100cm^3, 7d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886565, treated, soybean-cyst-nematode, 1, 3000eggs/100cm^3, 7d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886566, treated, soybean-cyst-nematode, 1, 3000eggs/100cm^3, 35d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886567, treated, soybean-cyst-nematode, 3, 3000eggs/100cm^3, 7d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886568, control, soybean-cyst-nematode, 1, L.0, 35d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886569, control, soybean-cyst-nematode, 3, L.0, 7d, KS4313N, root, D.0, G.R, single
glma, PRJNA383846, SRR5886570, control, soybean-cyst-nematode, 2, L.0, 35d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886571, control, soybean-cyst-nematode, 3, L.0, 35d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886572, control, soybean-cyst-nematode, 3, L.0, 7d, KS4607, root, D.0, G.S, single
glma, PRJNA383846, SRR5886573, control, soybean-cyst-nematode, 1, L.0, 35d, KS4607, root, D.0, G.S, single
