Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
trae, PRJNA799639, SRR17712120, control, drought, 1, L.0, 6h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712121, control, drought, 3, L.0, 1h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712122, control, drought, 2, L.0, 1h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712123, control, drought, 1, L.0, 1h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712124, control, drought, 3, L.0, 12h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712125, control, drought, 2, L.0, 12h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712126, treated, drought, 3, L.0, 6h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712127, treated, drought, 2, L.0, 6h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712128, treated, drought, 1, L.0, 6h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712129, treated, drought, 3, L.0, 1h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712130, treated, drought, 2, L.0, 1h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712131, treated, drought, 1, L.0, 1h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712132, control, drought, 1, L.0, 12h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712133, treated, drought, 3, L.0, 12h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712134, treated, drought, 2, L.0, 12h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712135, treated, drought, 1, L.0, 12h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712136, treated, drought, 3, L.0, 0h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712137, treated, drought, 2, L.0, 0h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712138, treated, drought, 1, L.0, 0h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712143, control, drought, 3, L.0, 0h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712152, control, drought, 3, L.0, 6h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712153, control, drought, 2, L.0, 6h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712154, control, drought, 2, L.0, 0h, CV.0, whole-seedling, three-leaf-stage, G.0, single
trae, PRJNA799639, SRR17712155, control, drought, 1, L.0, 0h, CV.0, whole-seedling, three-leaf-stage, G.0, single
