Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
trae, PRJNA326902, SRR3721341, control, high-light:uv:heat, 1, L.0, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721342, treated, heat, 1, 37ºC, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721343, treated, high-light, 1, 300u, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721344, treated, uv, 1, 253.7nm, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721345, control, high-light:uv:heat, 2, L.0, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721346, treated, heat, 2, 37ºC, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721347, treated, high-light, 2, 300u, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721348, treated, uv, 2, 253.7nm, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721349, control, high-light:uv:heat, 3, L.0, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721350, treated, heat, 3, 37ºC, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721351, treated, high-light, 3, 300u, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721352, treated, uv, 3, 253.7nm, 0d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721353, control, high-light:uv:heat, 1, L.0, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721354, treated, heat, 1, 37ºC, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721355, treated, high-light, 1, 300u, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721356, treated, uv, 1, 253.7nm, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721357, control, high-light:uv:heat, 2, L.0, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721358, treated, heat, 2, 37ºC, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721359, treated, high-light, 2, 300u, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721360, treated, uv, 2, 253.7nm, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721361, control, high-light:uv:heat, 3, L.0, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721362, treated, heat, 3, 37ºC, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721363, treated, high-light, 3, 300u, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721364, treated, uv, 3, 253.7nm, 1d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721365, control, high-light:uv:heat, 1, L.0, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721366, treated, heat, 1, 37ºC, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721367, treated, high-light, 1, 300u, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721368, treated, uv, 1, 253.7nm, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721369, control, high-light:uv:heat, 2, L.0, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721370, treated, heat, 2, 37ºC, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721371, treated, high-light, 2, 300u, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721372, treated, uv, 2, 253.7nm, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721373, control, high-light:uv:heat, 3, L.0, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721374, treated, heat, 3, 37ºC, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721375, treated, high-light, 3, 300u, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721376, treated, uv, 3, 253.7nm, 2d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721377, control, high-light:uv:heat, 1, L.0, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721378, treated, heat, 1, 37ºC, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721379, treated, high-light, 1, 300u, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721380, treated, uv, 1, 253.7nm, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721381, control, high-light:uv:heat, 2, L.0, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721382, treated, heat, 2, 37ºC, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721383, treated, high-light, 2, 300u, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721384, treated, uv, 2, 253.7nm, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721385, control, high-light:uv:heat, 3, L.0, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721386, treated, heat, 3, 37ºC, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721387, treated, high-light, 3, 300u, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721388, treated, uv, 3, 253.7nm, 3d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721389, control, high-light:uv:heat, 1, L.0, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721390, treated, heat, 1, 37ºC, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721391, treated, high-light, 1, 300u, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721392, treated, uv, 1, 253.7nm, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721393, control, high-light:uv:heat, 2, L.0, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721394, treated, heat, 2, 37ºC, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721395, treated, high-light, 2, 300u, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721396, treated, uv, 2, 253.7nm, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721397, control, high-light:uv:heat, 3, L.0, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721398, treated, heat, 3, 37ºC, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721399, treated, high-light, 3, 300u, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721400, treated, uv, 3, 253.7nm, 7d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721401, control, high-light:uv:heat, 1, L.0, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721402, treated, heat, 1, 37ºC, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721403, treated, high-light, 1, 300u, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721404, treated, uv, 1, 253.7nm, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721405, control, high-light:uv:heat, 2, L.0, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721406, treated, heat, 2, 37ºC, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721407, treated, high-light, 2, 300u, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721408, treated, uv, 2, 253.7nm, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721409, control, high-light:uv:heat, 3, L.0, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721410, treated, heat, 3, 37ºC, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721411, treated, high-light, 3, 300u, 10d, Glenlea, leaves, D.0, G.0, single
trae, PRJNA326902, SRR3721412, treated, uv, 3, 253.7nm, 10d, Glenlea, leaves, D.0, G.0, single
